created_at,user,tweet
2023-01-15 12:36:58,FrTotleben,"@RadTradThomist @TheRightsWriter @ArcEng9154644 @ChrisMSarracino @CanonTwoTwelve @timotheeology @pontificatormax So, what makes the green new deal, the federal jobs guarantee, or ""unlimited welfare without work"" examples of the  ""moderate socialism"" that is condemned in paragraph 113."
2023-01-15 12:36:26,JClickbaited,The Palestinian ecovillage putting grassroots democracy into action https://t.co/9WxSMZObXJ
2023-01-15 12:36:18,latayprime,@nytimes You guys are so desperate to make communism popular and accepted. Have you always been this way? I was a Democrat most of my life and don’t recall you being activists.
2023-01-15 12:36:17,paritosh_up,Pokhara was opened just two weeks ago. Part of the China BRI project. Condolences for the lost ones. Communism and China is a curse to the society. #NepalPlaneCrash
2023-01-15 12:36:13,unbanked_com_au,"@crappy_videos @abcnews Yes as an ignorant 20 year old

Like most teens &amp; 20 somethings in the 90's, I thought I was edgy by wearing Socialist ""hero"" t-shirts

Then I read some history books &amp; realised how disgusting all forms of Socialism is

Stating the LNP supports NAZI's is a reductive &amp; ignorant"
2023-01-15 12:35:52,FrTotleben,"@RadTradThomist @TheRightsWriter @ArcEng9154644 @ChrisMSarracino @CanonTwoTwelve @timotheeology @pontificatormax Yes, QA 113 condemns moderate socialism, but what 113 means by ""moderate socialism"" is defined in 114-119."
2023-01-15 12:35:47,SANGR1OS,@onlyforwooyo capitalism at its finest!
2023-01-15 12:35:46,DyslexicCrit,"@Arbeit_Fish @decolonialcommi @alraven3 Sad to hear we’re not doing Marx particle discourse, Lenin particles are a worthy substitute though. Also having read the tweets, glad to see everyone who I disagree with is a psyop marxism is continuing to be true to themselves that’s good"
2023-01-15 12:35:44,WelshTract,@Aontaithe2021 I call it victim conservatism.  It isn’t conservative at all.  Reagan would have never had time for such whiners.
2023-01-15 12:35:36,SeanMagee,"@ClimateBen ""Industrial capitalism has left us in a rapid mass extinction scenario.""
Have you seen the greenhouse emissions from China?
There seems to be an underlying Marxist agenda to all this climate change scaremongering. Makes me wonder if it's all just a far left plot."
2023-01-15 12:35:23,BRobinsnest,@wapplehouse American capitalism is killing its citizens.
2023-01-15 12:35:22,iBreezeblock,"Let's be honest, Keir Starmer is saying all the stuff that millions of Tory and floating voters want to hear whilst knowing that the bulk of the red vote will stay intact regardless of what he does. No values policies.

It's a squeeze on socialism. And it's horrible."
2023-01-15 12:35:18,queenb_wiov,Prestigious business schools are training students in woke capitalism! 'It's a fad'! ~ IMO ITS MORE THAN A FAD - ITS DANGEROUS &amp; IDIOTIC!! https://t.co/Ay8ANOnbaM
2023-01-15 12:35:18,id_communism,"🚩 Rosa Luxemburg and Karl Liebknecht were murdered on January 15th, 1919 by paramilitary troops of the social democratic government and the German bourgeoisie shortly after the violent suppression of the Berlin workers' revolution. Memory eternal!
#RosaLuxemburg #KarlLiebknecht https://t.co/598QmGLxsT"
2023-01-15 12:35:17,TrollGassy,"@Prabesh65302516 @PimT00l @freechewy @mtaibbi I'm not sure you know what communism is?
Were Pinochet, Marcos, Somoza communists?"
2023-01-15 12:35:12,Paolo00759850,@ArtturiTech Arturi if you take Trudeaus junk out of your mouth I might be able to understand you. You are one of the propagandized sheep being led down the path to communism.
2023-01-15 12:35:01,cazinjozi,"I am trying to untangle and tease out pros and cons from something about the fight against tyranny and the Global Woke Marxism - and I could use some external insights.
We know that Woke Marxism and all of its Commie siblings of thought foment and expand through emotional appeal."
2023-01-15 12:35:00,Allchanges,"@DogsTrust Vets charges don’t help. They’re way out of proportion. Greed rules as usual. 
Left to charities to pick up the casualties of capitalism."
2023-01-15 12:34:54,shadowlord141,"@Sadik21804847 @briebriejoy In communism, assets and humans are owned by the state."
2023-01-15 12:34:51,_wydter,If mainstream media for republicans or democrats throw around the word “communism” it’s for the views. It only sounds good on paper for a reason https://t.co/lXw0BpVLQK
2023-01-15 12:34:35,RadTradThomist,"@FrTotleben @TheRightsWriter @ArcEng9154644 @ChrisMSarracino @CanonTwoTwelve @timotheeology @pontificatormax EXCEPT THAT QA 113 CONDEMNS 'MODERATE"" SOCIALISM!  Good grief.   (In answer to your question: Green New Deal, federal jobs guarantee, unlimited welfare with no work.)"
2023-01-15 12:34:27,JayneBarnard1,"Like under Dubya in the USA, 'compassionate conservatism' is code for 'we'll take away even more of your supports to encourage you to work ever harder to stay afloat, but we'll try to look sad instead of smug while we're watching you drown.' https://t.co/2fTdvbN2ZW"
2023-01-15 12:34:27,CankocakKerem,"@RWMaloneMD Americans are generally ignorant about social issues and even about their own history.. Although Dr. Malone is a very good scientist and  is telling truth about covid/pandemic etc, he hasn't faintest idea what is socialism or Marx. https://t.co/29J6ScJIIE"
2023-01-15 12:34:26,CthulhuElderGod,@realTuckFrumper Capitalism. Don’t know why this is difficult. This is what republicans like.
2023-01-15 12:34:25,HughJas66467912,"HERE'S SOMETHING SOMEONE BROUGHT TO MY ATTENTION, THEY SAID IT WAS EVIDENCE OF COMMUNISM'S INFLUENCE ON THE LEFTIES (#FBPE ) ETC. DO YOU THINK THIS IS TRUE, I'M NOT SURE?
👇 https://t.co/ByvZkghqq5 https://t.co/fp7n5TVHMf"
2023-01-15 12:34:17,ConradeTrump,"@simonthenice @prageru We’re capable of being three dimensional. I like MLKs socialism, I don’t like his homophobia"
2023-01-15 12:34:14,ViolaLeighBluz,"@alexpigeon @JackPosobiec WEF uses the tenets of Marxism to conduct their war since Globalism is the end stage of communism, which is why it appears Orwellian."
2023-01-15 12:34:03,yclbritain,"Socialism or the descent into barbarism!"".

Although in the face of impending climate crisis, the Young Communist League of Britain updated her famous slogan to ""Socialism or Extinction!"", which has since been taken up by many others in our struggle.
(15/16)"
2023-01-15 12:34:03,yclbritain,"murdered, her ideas and example live on, and her works are still as relevant today as ever:
""At this hour, socialism is the only lifeline for humanity. The words of the Communist Manifesto blaze like a fiery omen over the crumbling walls of capitalist society:
(14/16)"
2023-01-15 12:33:58,yclbritain,"Day, Rosa declared: ""Today we can seriously set about destroying capitalism once and for all. Nay, more; not merely are we today in a position to perform this task, nor merely is its performance a duty toward the proletariat, but our solution offers the only means of... 
(9/16)"
2023-01-15 12:33:57,secretkiska,"@RBReich There's no incentive in Socialism. This liberal voice only delivers poverty, misery, and tyranny."
2023-01-15 12:33:54,allenmunde,"A couple of years back, when i didn't know something in class or exams, I'll ask. In school that's called Cheating. In capitalism society that's called Co-operation. The goal has always been the process... #UpWithHopes"
2023-01-15 12:33:39,jmarcjones,"@leeadamson2009 @MrC_Bale We’re in exactly the same position as USA! They’re supposedly the ‘land of the free’ but have so much control over their lives, masked by their ‘constitution’! The UK is run by fascists behind a mask of conservatism! The 5th richest economy in the WORLD shouldn’t have poverty!"
2023-01-15 12:33:31,living_capture,@joburglawyer @Shikwambanaman1 Communism...a white man's philosophy followed by black leaders who spout racist ideology against whites.....go figure...eg. Malema
2023-01-15 12:33:26,brunapper,"@ScientistRebel1 Move towards an alternative model to Capitalism.
Overthrow the oppressive Capitalist system.
Capitalism is incapable of reforming itself. https://t.co/7jnqQht3DH"
2023-01-15 12:33:18,ReynelAguilera,"Doctors kill 400,000 Americans each year (not counting abortions).
It's called ""Medical Malpractice.""
The police kill a few Americans every year and it's called ""police brutality.""
Marxism is propaganda.
Socialism is propaganda.
Propaganda was the origin of the Gulags. https://t.co/qMe8DBAH3j"
2023-01-15 12:33:17,GeorgieSpirit,"@OnestPolitician @IndigoOffspring Spoken like someone with nothing more than a superficial understanding of the subject. Has the UK been succeeding over the last decade, NHS waiting lists up, class sizes up, social care in disarray? Profit over people, that's capitalism mate."
2023-01-15 12:33:13,O7Comrade,"@Skeleman71 @GSocTakes @_____newt 2) make concessions to the working class as to solidify the bourgeoisie's class rule. So social democrats, just like fascists, would do anything to preserve capitalism and the dictatorship of the bourgeoisie. And THAT is why you socdems are social fascists"
2023-01-15 12:33:07,garnetstar28,@happiestKali @IuvceI @sebastinetweets Yep I don’t have to work 24/7 if I don’t want to. Breaks are cool bc capitalism is trash. I’m doing art so that’s all I care abt at the moment besides little research projects here and there.
2023-01-15 12:32:58,ylesine34440870,@SYTHGEATS @funkhopop @____show___band Tod dem Marxismus means Death to Marxism and look which party members carrying it? https://t.co/k0unatBx8x
2023-01-15 12:32:53,GregSte89836055,@ahmedhankir Nothing like capitalism💪
2023-01-15 12:32:53,saltypie,I want to earn more money so that I can buy more Vox Akuma goods 😫Fucking capitalism 😫
2023-01-15 12:32:51,Bobmansback,"@Independent_ie The hostility from state &amp; it's disgusting abhorrent minions towards concerned citizens is nothing short of soviet era communism, Stalin would be proud of you scum."
2023-01-15 12:32:46,ReynelAguilera,"@donwinslow Doctors kill 400,000 Americans each year (not counting abortions).
It's called ""Medical Malpractice.""
The police kill a few Americans every year and it's called ""police brutality.""
Marxism is propaganda.
Socialism is propaganda.
Propaganda was the origin of the Gulags."
2023-01-15 12:32:40,GaryLoew,"@stgeorgehughes @GidgitVonLaRue I am an ardent supporter of pure* capitalism &amp; believe socialism is deeply flawed in many regards. But this is just a silly oversimplification.

*today’s capitalism is not merely flawed, but deeply corrupt. If we do not fix it, I fear for what follows..."
2023-01-15 12:32:33,MeirSimchah,@drumm_colin As if the Inferno &amp; late-stage capitalism had nothing in common...
2023-01-15 12:32:23,for_capitalism,@LennyDykstra @victimsrightsNY Kinda like getting Capone for tax evasion!
2023-01-15 12:32:16,Fukguncontrol,"@ClimateBen There have been and still are worst threats to humanity than the ""Global warming will kill you in 10 years BS""...Communism for example killed over 120 000 000 people just in the 20 century alone, is still getting people killed today and many ignorants are rooting for it"
2023-01-15 12:32:05,AGonzalez808,@RickRuleRulz Specifically the capitalism around finding abundant concentrated energy that comes out of the ground.
2023-01-15 12:32:03,GuilletteBenot1,"@CNN Sane countries should have been forced, at the end of the Cold War, to cut all their ties with China. If China does not reinvent communism soon, we will all wish to die quickly. With its dumping of free products, China may soon steal your job and enslave you."
